burst_gap_share,capture,data_bytes,data_gap_cv,data_gap_mean_ms,data_gap_std_ms,data_packets_per_s,data_size_mean,data_size_q25,data_size_q50,data_size_q75,data_size_q90,data_size_std,dataset,direction_switch_share,down_data_packets,duration_s,full_mtu_share,gap_cv,gap_mean_ms,gap_std_ms,idle_gap_share,ip_bytes,ip_size_mean,ip_size_q25,ip_size_q50,ip_size_q75,ip_size_q90,ip_size_std,mode,n_data,n_packets,packets_per_s,path,size_entropy,size_unique_share,small_data_share,tcp_share,udp_highbit_share,udp_tls_like_share,up_data_packets,up_data_share,valid
0.9959205665024631,flow,16433281,17.612841007049617,0.7733955355406982,13.621692603040309,1293.0989700427654,1264.7795736165629,1133.0,1448.0,1448.0,1448.0,318.4883674460953,recordizer-new,0.0041564039408867,6507,10.047954797744751,0.7079966135611483,17.612841007049617,0.7733955355406982,13.621692603040309,0.0009236453201970443,16797085,1292.7795736165629,1161.0,1476.0,1476.0,1476.0,318.4883674460953,udp-faketls,12993,12993,1293.0989700427654,C:\Users\litvi\OneDrive\Documents\OpenCode\VPN_CLAUDE\release\dpi_audit_recordizer_udp_pmtu_0.8.0_2026-08-26\pcap\udp-faketls.pcap,3.762422343299747,0.06942199645963211,0.0036942969291156777,0.0,0.0011544677903486493,0.9988455322096513,6486,0.49919187254675595,True
0.9961422729727645,flow,16826471,16.53559319705001,0.7768865812984608,12.846280468598266,1287.288490514344,1298.1384817157846,1260.0,1448.0,1448.0,1448.0,277.09923770148043,recordizer-new,0.004166345189414397,6476,10.06922698020935,0.7145502237309057,16.53559319705001,0.7768865812984608,12.846280468598266,0.0010030090270812437,17189407,1326.1384817157846,1288.0,1476.0,1476.0,1476.0,277.09923770148043,udp-padding,12962,12962,1287.288490514344,C:\Users\litvi\OneDrive\Documents\OpenCode\VPN_CLAUDE\release\dpi_audit_recordizer_udp_pmtu_0.8.0_2026-08-26\pcap\udp-padding.pcap,3.7325082287392783,0.07923160006171887,0.002391606233605925,0.0,0.0011572288227125443,0.9988427711772875,6486,0.5003857429409042,True
0.9931125212815354,flow,16518709,17.975067999776105,0.779391737328172,14.009619476937528,1283.1511286348637,1278.241043101447,1167.0,1457.0,1457.0,1457.0,315.2247272316426,recordizer-new,0.004178919671877418,6449,10.071300029754639,0.7128375764141454,17.975067999776105,0.779391737328172,14.009619476937528,0.0008512614146416964,16880553,1306.241043101447,1195.0,1485.0,1485.0,1485.0,315.2247272316426,udp-quic,12923,12923,1283.1511286348637,C:\Users\litvi\OneDrive\Documents\OpenCode\VPN_CLAUDE\release\dpi_audit_recordizer_udp_pmtu_0.8.0_2026-08-26\pcap\udp-quic.pcap,3.726467183335172,0.06956589027315639,0.0035595449972916507,0.0,0.0003869070649230055,0.0,6474,0.5009672676623075,True
0.9959926017262639,flow,16415285,16.95494498368616,0.774025108605513,13.123553132398179,1292.047317629219,1264.9522231640594,1146.0,1448.0,1448.0,1448.0,319.0329436592571,recordizer-new,0.004161528976572133,6488,10.043749809265137,0.7072512907451646,16.95494498368616,0.774025108605513,13.123553132398179,0.001001849568434032,16778641,1292.9522231640594,1174.0,1476.0,1476.0,1476.0,319.0329436592571,udp-faketls-awg,12977,12977,1292.047317629219,C:\Users\litvi\OneDrive\Documents\OpenCode\VPN_CLAUDE\release\dpi_audit_recordizer_udp_pmtu_0.8.0_2026-08-26\pcap\udp-faketls-awg.pcap,3.7765612899852457,0.06966170917777606,0.003930030053170995,0.0,0.0014641288433382138,0.9985358711566618,6489,0.5000385297064036,True
